0.00646896	5.62501211	1.06006041
0.00693103	5.75660402	0.12700962
0.00739310	5.19089856	0.09428845
0.00785517	4.86719505	0.08757155
0.00831724	4.73469743	0.08354226
0.00877931	4.66594536	0.08025947
0.00924138	4.61188563	0.07723959
0.00970345	4.70281354	0.07600128
0.01016552	4.87513920	0.07554981
0.01062758	4.98726118	0.07451341
0.01108965	4.81676197	0.07153633
0.01155172	4.32728362	0.06624509
0.01201379	3.82433795	0.06095983
0.01247586	3.39721122	0.05631091
0.01293793	3.11575803	0.05289565
0.01340000	2.85172435	0.04969518
0.01386207	2.79094468	0.04828886
0.01432414	2.52386621	0.04514792
0.01478620	2.30442566	0.04244544
0.01524827	2.18990641	0.04069353
0.01571034	2.05865293	0.03885230
0.01617241	1.95106730	0.03725628
0.01663448	1.86769353	0.03592646
0.01709655	1.75989399	0.03437799
0.01755862	1.76736246	0.03458508
0.01802069	1.66308147	0.03399825
0.01848276	1.62338953	0.03366936
0.01894482	1.59128651	0.03332585
0.01940689	1.56386877	0.03294470
0.01986896	1.54110488	0.03259150
0.02033103	1.43698039	0.03135787
0.02079310	1.45097748	0.03137979
0.02125517	1.43417900	0.03104989
0.02171724	1.37965834	0.03031017
0.02217931	1.34534716	0.02977546
0.02264138	1.35794807	0.02975936
0.02310344	1.36196273	0.02964451
0.02356551	1.40848698	0.02997933
0.02402758	1.33540275	0.02902703
0.02448965	1.38905835	0.02944825
0.02495172	1.37044765	0.02909090
0.02541379	1.41021813	0.02934758
0.02587586	1.43020018	0.02938843
0.02633793	1.37058384	0.02861410
0.02680000	1.43312459	0.02909303
0.02726206	1.44450795	0.02905367
0.02772413	1.51982061	0.02963410
0.02818620	1.57394575	0.02999104
0.02864827	1.57739513	0.02986655
0.02911034	1.64984605	0.03037851
0.02957241	1.60650784	0.02981241
0.03003448	1.73218230	0.03079738
0.03049655	1.73996121	0.03070453
0.03095862	1.84880762	0.03148103
0.03142068	1.89633740	0.03172168
0.03188275	2.06216004	0.03290314
0.03234482	2.12933719	0.03326424
0.03280689	2.25136466	0.03402599
0.03326896	2.34497188	0.03455290
0.03373103	2.50654392	0.03554489
0.03419310	2.70167617	0.03672532
0.03465517	2.80940419	0.03726380
0.03511724	3.06625297	0.03873828
0.03557930	3.28121901	0.03988137
0.03604137	3.59775461	0.04247359
0.03650344	3.96759112	0.04529771
0.03696551	4.32336712	0.04761018
0.03742758	4.79095357	0.05024546
0.03788965	5.38337998	0.05329079
0.03835172	5.89286427	0.05592568
0.03881379	6.84793971	0.06058535
0.03927586	7.71941827	0.06460606
0.03973792	8.82234825	0.06933631
0.04019999	10.09417962	0.07425178
0.04066206	11.52305001	0.07923003
0.04112413	13.15472280	0.08453430
0.04158620	15.14440131	0.09056434
0.04204827	17.78304433	0.09797741
0.04251034	21.07214418	0.10647302
0.04297241	24.94332904	0.11563202
0.04343448	29.39483128	0.12529559
0.04389654	35.14421185	0.13674269
0.04435861	41.74289715	0.14873777
0.04482068	48.86625428	0.16061064
0.04528275	56.90768648	0.17297035
0.04574482	65.65333920	0.18540702
0.04620689	74.50879666	0.19709912
0.04666896	81.74836063	0.20601653
0.04713103	88.75996673	0.21421353
0.04759310	93.28123281	0.21912758
0.04805516	96.69649134	0.22262147
0.04851723	98.16287421	0.22380804
0.04897930	98.36946840	0.22355114
0.04944137	97.33386479	0.22188132
0.04990344	95.92906578	0.21978471
0.05036551	93.32130031	0.21629616
0.05082758	89.87770006	0.21178905
0.05128965	85.56529008	0.20618324
0.05175172	80.45513340	0.19948359
0.05221378	74.33493784	0.19131461
0.05267585	67.81712597	0.18232489
0.05313792	60.89456222	0.17237839
0.05359999	53.66787608	0.16146397
0.05406206	47.07641767	0.15087944
0.05452413	41.00098147	0.14048965
0.05498620	35.53759502	0.13050087
0.05544827	30.60685894	0.12083602
0.05591034	26.45585072	0.11209156
0.05637240	23.12701661	0.10456444
0.05683447	20.16060171	0.09740889
0.05729654	17.65533242	0.09095159
0.05775861	15.58229792	0.08525335
0.05822068	13.66332110	0.07965332
0.05868275	12.31287978	0.07544397
0.05914482	10.84087223	0.07063294
0.05960689	9.77341699	0.06691618
0.06006896	8.64285515	0.06278690
0.06053102	7.97365448	0.06017381
0.06099309	7.19921645	0.05705009
0.06145516	6.49979802	0.05408888
0.06191723	5.97426468	0.05174084
0.06237930	5.43775860	0.04925442
0.06284137	4.99958137	0.04712496
0.06330344	4.65927141	0.04539314
0.06376551	4.25362975	0.04327794
0.06422758	4.00890783	0.04192232
0.06468964	3.76320655	0.04052923
0.06515171	3.54308938	0.03924111
0.06561378	3.31396802	0.03786910
0.06607585	3.20314108	0.03715068
0.06653792	2.94577988	0.03554986
0.06699999	2.80637481	0.03462434
0.06746206	2.70106184	0.03389611
0.06792413	2.56562608	0.03296508
0.06838620	2.52103679	0.03260830
0.06884826	2.41408121	0.03184150
0.06931033	2.23743517	0.03059011
0.06977240	2.29239401	0.03089793
0.07023447	2.24163009	0.03048993
0.07069654	2.17634896	0.02998012
0.07115861	2.02405291	0.02885187
0.07162068	2.04935358	0.02897167
0.07208275	1.98385365	0.02844549
0.07254482	1.94220396	0.02808735
0.07300688	1.84159030	0.02729408
0.07346895	1.81721915	0.02705731
0.07393102	1.76171227	0.02658670
0.07439309	1.77504944	0.02663272
0.07485516	1.69183190	0.02594850
0.07531723	1.68370912	0.02583338
0.07577930	1.66852166	0.02566479
0.07624137	1.63952918	0.02538992
0.07670344	1.55688948	0.02469216
0.07716550	1.57676603	0.02479996
0.07762757	1.52474005	0.02433851
0.07808964	1.50477894	0.02413079
0.07855171	1.48142161	0.02389562
0.07901378	1.43806993	0.02349700
0.07947585	1.46394239	0.02366113
0.07993792	1.42072380	0.02326331
0.08039999	1.41518345	0.02317272
0.08086206	1.42628690	0.02321836
0.08132412	1.43662676	0.02325725
0.08178619	1.35740501	0.02256346
0.08224826	1.35736675	0.02251967
0.08271033	1.32432602	0.02220151
0.08317240	1.33961984	0.02228635
0.08363447	1.30818502	0.02198141
0.08409654	1.27729808	0.02167929
0.08455861	1.23666555	0.02129129
0.08502067	1.25474882	0.02140618
0.08548274	1.24258274	0.02126182
0.08594481	1.19194536	0.02078514
0.08640688	1.18388608	0.02067621
0.08686895	1.16145552	0.02044129
0.08733102	1.18204582	0.02058364
0.08779309	1.17911495	0.02051983
0.08825516	1.10030148	0.01978574
0.08871723	1.09667731	0.01971697
0.08917929	1.14478012	0.02010789
0.08964136	1.06721348	0.01937947
0.09010343	1.09263498	0.01957322
0.09056550	1.08358034	0.01945686
0.09102757	1.07881552	0.01937872
0.09148964	1.05439099	0.01912364
0.09195171	1.05609750	0.01910491
0.09241378	1.02638271	0.01880051
0.09287585	1.03785141	0.01887175
0.09333791	1.02743437	0.01874320
0.09379998	0.96773116	0.01815831
0.09426205	0.98125935	0.01825263
0.09472412	0.96364885	0.01805627
0.09518619	0.96213655	0.01801062
0.09564826	0.97321830	0.01808215
0.09611033	0.95794197	0.01790848
0.09657240	0.95248786	0.01782650
0.09703447	0.94378381	0.01771416
0.09749653	0.93675381	0.01761775
0.09795860	0.89729060	0.01721296
0.09842067	0.88267229	0.01704308
0.09888274	0.86928894	0.01688427
0.09934481	0.86877749	0.01685057
0.09980688	0.86708185	0.01680564
0.10026895	0.82864279	0.01640107
0.10073102	0.85253584	0.01660793
0.10119309	0.80905808	0.01615150
0.10165515	0.81991691	0.01623230
0.10211722	0.79923878	0.01599960
0.10257929	0.80492612	0.01602967
0.10304136	0.80571255	0.01601099
0.10350343	0.79201603	0.01584784
0.10396550	0.76541354	0.01555375
0.10442757	0.74798385	0.01535041
0.10488964	0.74462542	0.01529079
0.10535171	0.76076764	0.01543048
0.10581377	0.75477818	0.01534452
0.10627584	0.72932181	0.01505917
0.10673791	0.68484048	0.01456890
0.10719998	0.71634119	0.01487615
0.10766205	0.67762361	0.01444533
0.10812412	0.67183073	0.01436034
0.10858619	0.68563910	0.01448407
0.10904826	0.68668551	0.01447182
0.10951033	0.67045872	0.01427709
0.10997239	0.64660455	0.01399864
0.11043446	0.63533926	0.01385421
0.11089653	0.67791659	0.01428845
0.11135860	0.63583230	0.01381593
0.11182067	0.64281572	0.01386986
0.11228274	0.62740456	0.01368124
0.11274481	0.67426403	0.01416086
0.11320688	0.64689553	0.01384904
0.11366895	0.64008057	0.01375453
0.11413101	0.64456020	0.01378139
0.11459308	0.65823763	0.01390525
0.11505515	0.65437958	0.01384317
0.11551722	0.65498139	0.01382842
0.11597929	0.68818303	0.01415292
0.11644136	0.67326261	0.01397747
0.11690343	0.67593746	0.01398381
0.11736550	0.67051792	0.01390659
0.11782757	0.70164555	0.01420434
0.11828963	0.67615458	0.01392294
0.11875170	0.67582991	0.01389883
0.11921377	0.67264671	0.01384517
0.11967584	0.68089091	0.01390902
0.12013791	0.68492209	0.01392945
0.12059998	0.67764462	0.01383471
0.12106205	0.66562625	0.01369129
0.12152412	0.67473723	0.01376421
0.12198619	0.69379097	0.01393672
0.12244825	0.68959954	0.01387424
0.12291032	0.67954174	0.01375257
0.12337239	0.68843513	0.01382217
0.12383446	0.67712444	0.01368820
0.12429653	0.67295976	0.01362637
0.12475860	0.66843195	0.01356068
0.12522067	0.64945357	0.01334753
0.12568274	0.68014365	0.01363970
0.12614481	0.65264638	0.01334197
0.12660687	0.64899715	0.01328570
0.12706894	0.65069899	0.01328400
0.12753101	0.66236380	0.01338351
0.12799308	0.61862465	0.01291579
0.12845515	0.61604471	0.01287060
0.12891722	0.61956506	0.01288921
0.12937929	0.61653095	0.01283939
0.12984136	0.58947563	0.01253694
0.13030343	0.60073852	0.01263849
0.13076549	0.56707782	0.01226218
0.13122756	0.58205943	0.01240589
0.13168963	0.57505399	0.01231387
0.13215170	0.57287794	0.01227365
0.13261377	0.53323143	0.01182487
0.13307584	0.52407298	0.01170675
0.13353791	0.53413865	0.01180248
0.13399998	0.53831790	0.01183232
0.13446205	0.53034620	0.01172844
0.13492411	0.54183391	0.01183852
0.13538618	0.51644169	0.01154211
0.13584825	0.48473346	0.01116707
0.13631032	0.51305099	0.01147309
0.13677239	0.50310148	0.01134607
0.13723446	0.49017563	0.01118420
0.13769653	0.47622831	0.01100918
0.13815860	0.47442266	0.01097364
0.13862067	0.47543094	0.01097064
0.13908273	0.47907599	0.01099803
0.13954480	0.45338051	0.01068472
0.14000687	0.44511763	0.01057293
