   q      I      error
0.000332, 26514949.511194, 629.229298
0.000995, 3239627.989810, 128.370229
0.001659, 25280.673227, 8.805268
0.002322, 579.481850, 1.126508
0.002986, 159.317352, 0.521386
0.003649, 69.531947, 0.311477
0.004313, 35.936276, 0.206093
0.004976, 20.768791, 0.145819
0.005640, 13.356572, 0.109889
0.006304, 8.825559, 0.084498
0.006967, 6.171342, 0.067176
0.007631, 4.583927, 0.055335
0.008294, 3.448833, 0.046032
0.008958, 2.735146, 0.039454
0.009621, 2.151442, 0.033760
0.010285, 1.695823, 0.028995
0.010948, 1.461646, 0.026087
0.011612, 1.250937, 0.023449
0.012275, 1.043496, 0.020826
0.012939, 0.890794, 0.018741
0.013602, 0.793064, 0.017241
0.014266, 0.680054, 0.015593
0.014929, 0.588022, 0.014184
0.015593, 0.540107, 0.013290
0.016257, 0.468605, 0.012124
0.016920, 0.432810, 0.011420
0.017584, 0.403686, 0.010820
0.018247, 0.380341, 0.010312
0.018911, 0.364602, 0.009916
0.019574, 0.320956, 0.009144
0.020238, 0.285908, 0.008487
0.020901, 0.289452, 0.008403
0.021565, 0.267440, 0.007953
0.022228, 0.254430, 0.007640
0.022892, 0.239181, 0.007299
0.023555, 0.223972, 0.006963
0.024219, 0.228990, 0.006945
0.024882, 0.210858, 0.006574
0.025546, 0.211902, 0.006504
0.026209, 0.213199, 0.006441
0.026873, 0.196399, 0.006104
0.027537, 0.182388, 0.005812
0.028200, 0.176791, 0.005655
0.028864, 0.186796, 0.005744
0.029527, 0.180169, 0.005578
0.030191, 0.173152, 0.005408
0.030854, 0.158937, 0.005125
0.031518, 0.157621, 0.005060
0.032181, 0.165465, 0.005262
0.032845, 0.163623, 0.005265
0.033508, 0.164172, 0.005282
0.034172, 0.157899, 0.005178
0.034835, 0.151543, 0.005066
0.035499, 0.152631, 0.005074
0.036162, 0.143082, 0.004900
0.036826, 0.145967, 0.004935
0.037489, 0.147390, 0.004849
0.038153, 0.144436, 0.004681
0.038817, 0.141956, 0.004650
0.039480, 0.136924, 0.004599
0.040144, 0.145979, 0.004750
0.040807, 0.154995, 0.004886
0.041471, 0.143693, 0.004694
0.042134, 0.137501, 0.004578
0.042798, 0.138696, 0.004600
0.043461, 0.144400, 0.004812
0.044125, 0.136608, 0.004749
0.044788, 0.136151, 0.004788
0.045452, 0.133660, 0.004781
0.046115, 0.131373, 0.004770
0.046779, 0.140463, 0.004959
0.047442, 0.144908, 0.005062
0.048106, 0.135677, 0.004919
0.048770, 0.138508, 0.004859
0.049433, 0.130908, 0.004623
0.050097, 0.138367, 0.004688
0.050760, 0.132654, 0.004531
0.051424, 0.152616, 0.004805
0.052087, 0.140576, 0.004564
0.052751, 0.145552, 0.004599
0.053414, 0.143718, 0.004529
0.054078, 0.143041, 0.004488
0.054741, 0.147899, 0.004539
0.055405, 0.141272, 0.004412
0.056068, 0.149598, 0.004517
0.056732, 0.151584, 0.004525
0.057395, 0.159614, 0.004621
0.058059, 0.178082, 0.004851
0.058722, 0.175502, 0.004780
0.059386, 0.172814, 0.004710
0.060050, 0.167552, 0.004606
